Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/559903,1,0,24.878281999917817,24.878281999917817,24.878281999917817,24.878281999917817,124.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/560077,4,0,23,26.546642749735838,20.394627999849035,34.68783199969039,119.0,0.014092964318639526,0.0,28,28,35,35,35,35,35,35,35,35,35
GET,/products/560227,1,0,25.58726500001285,25.58726500001285,25.58726500001285,25.58726500001285,118.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/561250,1,0,27.021512999908737,27.021512999908737,27.021512999908737,27.021512999908737,119.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/562409,1,0,26.621066000188875,26.621066000188875,26.621066000188875,26.621066000188875,126.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/562717,1,0,23.33253999995577,23.33253999995577,23.33253999995577,23.33253999995577,123.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/563499,4,0,28,28.951818750101666,23.938988000281824,32.410164999873814,118.0,0.014092964318639526,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/564076,1,0,31.114444000195363,31.114444000195363,31.114444000195363,31.114444000195363,118.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/565994,4,0,27,28.15416699979778,24.56986799961669,31.66361799958395,118.0,0.014092964318639526,0.0,30,30,32,32,32,32,32,32,32,32,32
GET,/products/567641,2,0,28.25551900014034,28.301026999997703,28.25551900014034,28.346534999855066,118.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/567761,2,0,25.061087999802112,29.32685049995598,25.061087999802112,33.59261300010985,117.0,0.007046482159319763,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/568142,1,0,25.822050999977364,25.822050999977364,25.822050999977364,25.822050999977364,128.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/569121,1,0,25.597433999791974,25.597433999791974,25.597433999791974,25.597433999791974,129.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/569456,2,0,24.35704400022587,36.95576950008217,24.35704400022587,49.55449499993847,126.0,0.007046482159319763,0.0,50,50,50,50,50,50,50,50,50,50,50
GET,/products/569478,3,0,26.093089999903896,26.946825333349505,26.093089999903896,28.27697900011117,128.0,0.010569723238979645,0.0,26,26,28,28,28,28,28,28,28,28,28
GET,/products/569796,4,0,30,29.91127724993703,29.43108299996311,30.141622999963147,118.0,0.014092964318639526,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/569848,1,0,28.432277999854705,28.432277999854705,28.432277999854705,28.432277999854705,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/569926,1,0,22.401362999971752,22.401362999971752,22.401362999971752,22.401362999971752,126.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/570047,1,0,24.625671000194416,24.625671000194416,24.625671000194416,24.625671000194416,128.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/572175,2,0,23,26.9864145000156,22.849503999623266,31.12332500040793,118.0,0.007046482159319763,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/573219,1,0,24.61152299974856,24.61152299974856,24.61152299974856,24.61152299974856,119.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/573570,1,0,26.50516299991068,26.50516299991068,26.50516299991068,26.50516299991068,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/573790,1,0,23.91109600011987,23.91109600011987,23.91109600011987,23.91109600011987,126.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/574406,2,0,24.023428999953467,26.679524499968466,24.023428999953467,29.335619999983464,129.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/576230,2,0,27.37295399992945,28.891044999909354,27.37295399992945,30.40913599988926,119.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/577265,1,0,24.243752000074892,24.243752000074892,24.243752000074892,24.243752000074892,123.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/577430,1,0,31.475042999772995,31.475042999772995,31.475042999772995,31.475042999772995,124.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/57747,2,0,25.324460999854637,28.859619000058956,25.324460999854637,32.394777000263275,128.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/57792,2,0,30,30.020845000080953,29.863340000247263,30.178349999914644,128.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/579263,2,0,25.4684480000833,26.980015000162894,25.4684480000833,28.491582000242488,118.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/579300,2,0,27,30.9433639999952,26.712423999924795,35.174304000065604,118.0,0.007046482159319763,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/579534,4,0,22,26.54925524996088,21.99193300020852,35.88552199971673,127.0,0.014092964318639526,0.0,26,26,36,36,36,36,36,36,36,36,36
GET,/products/581244,1,0,30.184501000348973,30.184501000348973,30.184501000348973,30.184501000348973,124.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/582306,1,0,26.740754000002198,26.740754000002198,26.740754000002198,26.740754000002198,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/58279,1,0,32.33321400011846,32.33321400011846,32.33321400011846,32.33321400011846,123.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/583324,1,0,23.588896000092063,23.588896000092063,23.588896000092063,23.588896000092063,128.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/583675,3,0,29,32.70916900009979,26.803294000274036,42.65258999998878,118.0,0.010569723238979645,0.0,29,29,43,43,43,43,43,43,43,43,43
GET,/products/583944,2,0,26,27.672868500189907,25.60354700017342,29.742190000206392,124.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/584232,1,0,27.926732000196353,27.926732000196353,27.926732000196353,27.926732000196353,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/587991,1,0,29.811721999976726,29.811721999976726,29.811721999976726,29.811721999976726,118.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/588006,2,0,25.35827200017593,27.22254100012833,25.35827200017593,29.08681000008073,119.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/588376,1,0,30.726376000075106,30.726376000075106,30.726376000075106,30.726376000075106,118.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/588543,1,0,28.548564999709924,28.548564999709924,28.548564999709924,28.548564999709924,119.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/589484,1,0,28.63981700011209,28.63981700011209,28.63981700011209,28.63981700011209,118.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/589920,1,0,23.366874000203097,23.366874000203097,23.366874000203097,23.366874000203097,127.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/590755,4,0,27,26.787413000022298,22.99805600023319,29.00721700007125,117.0,0.014092964318639526,0.0,28,28,29,29,29,29,29,29,29,29,29
GET,/products/591403,5,0,34,32.788749000064854,27.56738599964592,37.5204440001653,119.0,0.017616205398299407,0.0,34,36,36,38,38,38,38,38,38,38,38
GET,/products/591479,1,0,25.741862999893783,25.741862999893783,25.741862999893783,25.741862999893783,119.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/593349,1,0,25.177328000154375,25.177328000154375,25.177328000154375,25.177328000154375,128.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/593945,2,0,29.820094000115205,29.670614999986356,29.521135999857506,29.820094000115205,127.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/59679,4,0,23,23.83713999995507,22.629516999586485,27.184053999917523,123.0,0.014092964318639526,0.0,23,23,27,27,27,27,27,27,27,27,27
GET,/products/598262,1,0,28.226592000009987,28.226592000009987,28.226592000009987,28.226592000009987,123.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/598869,2,0,24.776880999979767,24.704876499981765,24.632871999983763,24.776880999979767,127.0,0.007046482159319763,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/599320,1,0,25.80148300012297,25.80148300012297,25.80148300012297,25.80148300012297,127.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/599831,1,0,58.74982600016665,58.74982600016665,58.74982600016665,58.74982600016665,118.0,0.0035232410796598814,0.0,59,59,59,59,59,59,59,59,59,59,59
GET,/products/600963,2,0,30,30.956951000007393,29.5772310000757,32.33667099993909,123.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/60113,1,0,30.87743300011425,30.87743300011425,30.87743300011425,30.87743300011425,117.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/60135,1,0,26.3702449997254,26.3702449997254,26.3702449997254,26.3702449997254,117.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/601629,1,0,23.23677599997609,23.23677599997609,23.23677599997609,23.23677599997609,129.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/602605,2,0,27.460875999622658,27.49743149979622,27.460875999622658,27.533986999969784,129.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/603601,1,0,25.773118999950384,25.773118999950384,25.773118999950384,25.773118999950384,124.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/603996,4,0,27,28.049504500017974,25.027522000073077,30.384257999912734,118.0,0.014092964318639526,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/606230,1,0,32.75630000007368,32.75630000007368,32.75630000007368,32.75630000007368,119.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/606648,1,0,32.17714299989893,32.17714299989893,32.17714299989893,32.17714299989893,127.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/608834,2,0,23.340368999924976,27.85531900008209,23.340368999924976,32.370269000239205,118.0,0.007046482159319763,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/610442,3,0,30,34.84713933327536,23.4786040000472,50.672999000198615,117.0,0.010569723238979645,0.0,30,30,51,51,51,51,51,51,51,51,51
GET,/products/611235,1,0,27.435049999894545,27.435049999894545,27.435049999894545,27.435049999894545,128.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/611433,1,0,27.318943999944167,27.318943999944167,27.318943999944167,27.318943999944167,119.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/613360,1,0,26.806539000062912,26.806539000062912,26.806539000062912,26.806539000062912,117.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/613471,3,0,27,26.797279666728475,24.665446000199154,28.44099100002495,129.0,0.010569723238979645,0.0,27,27,28,28,28,28,28,28,28,28,28
GET,/products/613866,2,0,27.418912000030105,46.717486000034114,27.418912000030105,66.01606000003812,123.0,0.007046482159319763,0.0,66,66,66,66,66,66,66,66,66,66,66
GET,/products/614621,1,0,32.09040500041738,32.09040500041738,32.09040500041738,32.09040500041738,119.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/61663,1,0,29.729560999840032,29.729560999840032,29.729560999840032,29.729560999840032,126.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/617358,1,0,27.957519000210596,27.957519000210596,27.957519000210596,27.957519000210596,119.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/617820,2,0,23.394154000015988,25.4562510000369,23.394154000015988,27.518348000057813,129.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/618842,3,0,28,27.23002433329687,24.366221000036603,29.80075300001772,123.0,0.010569723238979645,0.0,28,28,30,30,30,30,30,30,30,30,30
GET,/products/619230,1,0,32.46043900026052,32.46043900026052,32.46043900026052,32.46043900026052,118.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/619721,1,0,25.20094799956496,25.20094799956496,25.20094799956496,25.20094799956496,129.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/62002,1,0,23.61487699999998,23.61487699999998,23.61487699999998,23.61487699999998,126.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/620868,1,0,30.221421000078408,30.221421000078408,30.221421000078408,30.221421000078408,119.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/621560,1,0,22.98728999994637,22.98728999994637,22.98728999994637,22.98728999994637,126.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/622430,3,0,28,36.668640666675856,25.513672999977643,56.32907500012152,129.0,0.010569723238979645,0.0,28,28,56,56,56,56,56,56,56,56,56
GET,/products/622865,4,0,30,31.48366925006485,29.372722000061913,34.96256300013556,123.0,0.014092964318639526,0.0,31,31,35,35,35,35,35,35,35,35,35
GET,/products/622942,1,0,25.8874650000962,25.8874650000962,25.8874650000962,25.8874650000962,129.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/623327,1,0,28.987744000005478,28.987744000005478,28.987744000005478,28.987744000005478,124.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/624436,1,0,32.40738200020132,32.40738200020132,32.40738200020132,32.40738200020132,118.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/62472,1,0,24.080080000203452,24.080080000203452,24.080080000203452,24.080080000203452,117.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/625428,1,0,27.3865819999628,27.3865819999628,27.3865819999628,27.3865819999628,128.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/625438,1,0,24.025058999995963,24.025058999995963,24.025058999995963,24.025058999995963,126.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/627001,3,0,31,29.80806866670112,26.36487900008433,32.36050900000009,115.0,0.010569723238979645,0.0,31,31,32,32,32,32,32,32,32,32,32
GET,/products/627599,1,0,22.343604000070627,22.343604000070627,22.343604000070627,22.343604000070627,124.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/62798,6,0,25,26.16341733335048,22.914331999800197,30.320827999958055,118.0,0.02113944647795929,0.0,26,26,29,29,30,30,30,30,30,30,30
GET,/products/628494,1,0,37.56681899994874,37.56681899994874,37.56681899994874,37.56681899994874,129.0,0.0035232410796598814,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/62967,2,0,26,27.72681700002977,25.97179500025959,29.481838999799947,126.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/630292,1,0,23.038541999994777,23.038541999994777,23.038541999994777,23.038541999994777,118.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/631913,1,0,29.553192000093986,29.553192000093986,29.553192000093986,29.553192000093986,124.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/632893,4,0,25,28.323334500100827,24.842605000230833,32.306984000115335,127.0,0.014092964318639526,0.0,31,31,32,32,32,32,32,32,32,32,32
GET,/products/634322,1,0,27.44993200008139,27.44993200008139,27.44993200008139,27.44993200008139,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/634324,2,0,28.103661999921314,28.469559499853858,28.103661999921314,28.835456999786402,119.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/634432,1,0,29.335746000015206,29.335746000015206,29.335746000015206,29.335746000015206,124.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/63450,5,0,28,27.90513079999073,23.88493299986294,30.516564000208746,123.0,0.017616205398299407,0.0,28,30,30,31,31,31,31,31,31,31,31
GET,/products/63461,3,0,23,23.23081000001063,21.315941000011662,25.8685379999406,117.0,0.010569723238979645,0.0,23,23,26,26,26,26,26,26,26,26,26
GET,/products/634878,2,0,23.219949999884193,25.910314499924425,23.219949999884193,28.600678999964657,119.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/635421,1,0,22.220988999833935,22.220988999833935,22.220988999833935,22.220988999833935,118.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/637088,1,0,22.811272000126337,22.811272000126337,22.811272000126337,22.811272000126337,119.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/637522,2,0,26.986491000116075,26.977815500004,26.969139999891922,26.986491000116075,127.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/637940,1,0,29.637110000294342,29.637110000294342,29.637110000294342,29.637110000294342,118.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/639797,2,0,27,28.281252500164555,26.91701899993859,29.64548600039052,129.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/639857,1,0,24.076047000107792,24.076047000107792,24.076047000107792,24.076047000107792,127.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/642268,2,0,24,25.88570900002196,23.713727000085782,28.05769099995814,119.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/64463,7,0,29,28.4871641429163,25.72100700035662,30.743773000040164,126.0,0.024662687557619172,0.0,29,29,29,29,31,31,31,31,31,31,31
GET,/products/644837,1,0,30.086225000104605,30.086225000104605,30.086225000104605,30.086225000104605,127.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/645539,2,0,26,28.023225500078297,25.69317699999374,30.353274000162855,119.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/646756,1,0,33.42155099971933,33.42155099971933,33.42155099971933,33.42155099971933,119.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/647302,1,0,27.42392799996196,27.42392799996196,27.42392799996196,27.42392799996196,129.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/647406,3,0,32,31.077791000067617,27.242154000305163,34.352407999904244,129.0,0.010569723238979645,0.0,32,32,34,34,34,34,34,34,34,34,34
GET,/products/649533,3,0,26,25.430217000121047,23.249939000379527,26.96173699996507,126.0,0.010569723238979645,0.0,26,26,27,27,27,27,27,27,27,27,27
GET,/products/649688,1,0,31.53045499993823,31.53045499993823,31.53045499993823,31.53045499993823,118.0,0.0035232410796598814,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/650452,2,0,23,25.49221150025005,22.576319000108924,28.408104000391177,129.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/653218,2,0,24.491497999861167,29.44335050005975,24.491497999861167,34.395203000258334,126.0,0.007046482159319763,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/654750,2,0,26,26.558660499858888,25.919433000126446,27.19788799959133,127.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/655119,1,0,27.979637000044022,27.979637000044022,27.979637000044022,27.979637000044022,118.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/655942,1,0,27.79769500011753,27.79769500011753,27.79769500011753,27.79769500011753,129.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/656858,4,0,27,33.91089874997988,24.401380000199424,56.42163399988931,123.0,0.014092964318639526,0.0,28,28,56,56,56,56,56,56,56,56,56
GET,/products/657329,1,0,30.490542000279675,30.490542000279675,30.490542000279675,30.490542000279675,129.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/65874,1,0,23.565134000364196,23.565134000364196,23.565134000364196,23.565134000364196,116.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/66003,5,0,27,28.637173599963717,25.088847000006353,37.218639999991865,118.0,0.017616205398299407,0.0,27,27,27,37,37,37,37,37,37,37,37
GET,/products/660262,1,0,28.187641999920743,28.187641999920743,28.187641999920743,28.187641999920743,127.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/660611,4,0,28,30.10655349987701,24.092445999940537,36.869963999834,118.0,0.014092964318639526,0.0,32,32,37,37,37,37,37,37,37,37,37
GET,/products/660995,1,0,28.961559999970632,28.961559999970632,28.961559999970632,28.961559999970632,124.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/662943,2,0,26,26.699130999986664,25.911775000167836,27.486486999805493,124.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/664394,1,0,29.579429000023083,29.579429000023083,29.579429000023083,29.579429000023083,119.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/664853,2,0,28,28.766508999979123,27.921309000248584,29.611708999709663,127.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/665713,1,0,30.455738000000565,30.455738000000565,30.455738000000565,30.455738000000565,124.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/665937,3,0,26,26.143809666564266,24.092691999612725,28.163654000081806,118.0,0.010569723238979645,0.0,26,26,28,28,28,28,28,28,28,28,28
GET,/products/667575,1,0,24.847918999967078,24.847918999967078,24.847918999967078,24.847918999967078,127.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/667653,2,0,25,25.902515500092704,24.750632000177575,27.054399000007834,129.0,0.007046482159319763,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/668047,1,0,24.865663000127824,24.865663000127824,24.865663000127824,24.865663000127824,118.0,0.0035232410796598814,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/668483,1,0,26.95256500010146,26.95256500010146,26.95256500010146,26.95256500010146,118.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/6703,2,0,27.823108000120556,27.765338000108386,27.707568000096217,27.823108000120556,121.0,0.007046482159319763,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/671703,2,0,26,28.02119699981631,25.705707999804872,30.33668599982775,129.0,0.007046482159319763,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/67188,1,0,28.50343199997951,28.50343199997951,28.50343199997951,28.50343199997951,125.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/673221,1,0,28.254315999902246,28.254315999902246,28.254315999902246,28.254315999902246,124.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/675241,1,0,22.606454000197118,22.606454000197118,22.606454000197118,22.606454000197118,127.0,0.0035232410796598814,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/676140,3,0,26,26.255874000071344,25.358589999996184,27.422870000009425,118.0,0.010569723238979645,0.0,26,26,27,27,27,27,27,27,27,27,27
GET,/products/676710,1,0,32.98810499973115,32.98810499973115,32.98810499973115,32.98810499973115,119.0,0.0035232410796598814,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/67926,1,0,29.190394000124797,29.190394000124797,29.190394000124797,29.190394000124797,118.0,0.0035232410796598814,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/679482,1,0,37.56506499985335,37.56506499985335,37.56506499985335,37.56506499985335,117.0,0.0035232410796598814,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/680425,1,0,26.348410000082367,26.348410000082367,26.348410000082367,26.348410000082367,123.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/680533,2,0,25.28195600007166,27.341378000073746,25.28195600007166,29.400800000075833,126.0,0.007046482159319763,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/680562,1,0,34.11577499991836,34.11577499991836,34.11577499991836,34.11577499991836,124.0,0.0035232410796598814,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/68084,2,0,22.39606300008745,23.34665449984641,22.39606300008745,24.297245999605366,118.0,0.007046482159319763,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/681650,1,0,25.969700000132434,25.969700000132434,25.969700000132434,25.969700000132434,127.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/682248,1,0,25.608295999973052,25.608295999973052,25.608295999973052,25.608295999973052,117.0,0.0035232410796598814,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/684684,1,0,26.8524289999732,26.8524289999732,26.8524289999732,26.8524289999732,127.0,0.0035232410796598814,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/685047,1,0,31.086021999954028,31.086021999954028,31.086021999954028,31.086021999954028,127.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/686241,1,0,27.987238000150683,27.987238000150683,27.987238000150683,27.987238000150683,119.0,0.0035232410796598814,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/688262,1,0,30.135399000300822,30.135399000300822,30.135399000300822,30.135399000300822,118.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/689817,1,0,29.533495000123366,29.533495000123366,29.533495000123366,29.533495000123366,127.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/689909,1,0,22.069150000334048,22.069150000334048,22.069150000334048,22.069150000334048,129.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/690102,1,0,37.87133099967832,37.87133099967832,37.87133099967832,37.87133099967832,129.0,0.0035232410796598814,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/690423,1,0,21.855383000001893,21.855383000001893,21.855383000001893,21.855383000001893,126.0,0.0035232410796598814,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/691217,1,0,24.482927000008203,24.482927000008203,24.482927000008203,24.482927000008203,128.0,0.0035232410796598814,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/691479,3,0,24,27.936847666599835,23.205383000004076,36.49852499984263,123.0,0.010569723238979645,0.0,24,24,36,36,36,36,36,36,36,36,36
GET,/products/691754,1,0,30.578131999845937,30.578131999845937,30.578131999845937,30.578131999845937,118.0,0.0035232410796598814,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/691822,3,0,28,27.087381333330995,23.423255999659887,30.111718000171095,124.0,0.010569723238979645,0.0,28,28,30,30,30,30,30,30,30,30,30
GET,/products/692292,1,0,30.321259999709582,30.321259999709582,30.321259999709582,30.321259999709582,117.0,0.0035232410796598814,0.0,30,30,30,30,30,30,30,30,30,30,30
