Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/products/413262,1,0,28.767537000021548,28.767537000021548,28.767537000021548,28.767537000021548,129.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/413547,1,0,33.261824000874185,33.261824000874185,33.261824000874185,33.261824000874185,118.0,0.0035609177697951593,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/415478,1,0,24.551964000238513,24.551964000238513,24.551964000238513,24.551964000238513,123.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/416091,3,0,22,22.738280999874405,21.668757000043115,24.257144999864977,118.0,0.010682753309385477,0.0,22,22,24,24,24,24,24,24,24,24,24
GET,/products/41641,1,0,27.131763999932446,27.131763999932446,27.131763999932446,27.131763999932446,126.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/416621,2,0,27,32.95815249930456,26.986096999280562,38.93020799932856,117.0,0.007121835539590319,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/products/416776,1,0,28.022422000503866,28.022422000503866,28.022422000503866,28.022422000503866,119.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/424185,1,0,21.243639000203984,21.243639000203984,21.243639000203984,21.243639000203984,117.0,0.0035609177697951593,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/products/425144,1,0,23.342912999396503,23.342912999396503,23.342912999396503,23.342912999396503,124.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/425550,7,0,27,27.921267143158598,24.84165799978655,33.600326000851055,124.0,0.024926424388566112,0.0,27,28,28,28,34,34,34,34,34,34,34
GET,/products/427297,1,0,24.472341000546294,24.472341000546294,24.472341000546294,24.472341000546294,119.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/428786,1,0,27.32440899944777,27.32440899944777,27.32440899944777,27.32440899944777,129.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/429680,1,0,26.662021999982244,26.662021999982244,26.662021999982244,26.662021999982244,129.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/429956,2,0,26.24350400037656,27.73272200010979,26.24350400037656,29.221939999843016,129.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/432065,2,0,21,25.756146500043542,20.527136999589857,30.985156000497227,123.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/432132,3,0,30,29.103101000146125,23.044926000693522,34.23849299997528,126.0,0.010682753309385477,0.0,30,30,34,34,34,34,34,34,34,34,34
GET,/products/432484,1,0,30.350203000125475,30.350203000125475,30.350203000125475,30.350203000125475,126.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/432680,1,0,28.317353000602452,28.317353000602452,28.317353000602452,28.317353000602452,124.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/433236,1,0,26.641643999937514,26.641643999937514,26.641643999937514,26.641643999937514,124.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/433252,2,0,27.07614900009503,29.307635500117613,27.07614900009503,31.539122000140196,119.0,0.007121835539590319,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/433607,1,0,22.216309999748773,22.216309999748773,22.216309999748773,22.216309999748773,118.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/434408,1,0,27.678406000632094,27.678406000632094,27.678406000632094,27.678406000632094,127.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/43518,1,0,36.16909999982454,36.16909999982454,36.16909999982454,36.16909999982454,123.0,0.0035609177697951593,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/435384,2,0,31.08156600046641,31.931174999954237,31.08156600046641,32.780783999442065,122.0,0.007121835539590319,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/437066,1,0,30.328811999424943,30.328811999424943,30.328811999424943,30.328811999424943,129.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/437493,2,0,21.35679999992135,23.35126849993685,21.35679999992135,25.34573699995235,116.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/438984,1,0,24.36453700011043,24.36453700011043,24.36453700011043,24.36453700011043,127.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/439385,2,0,22,25.307606500518887,21.56796400049643,29.047249000541342,126.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/439417,1,0,25.3202109997801,25.3202109997801,25.3202109997801,25.3202109997801,119.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/43952,3,0,26,25.186539999898134,23.503745999732928,26.234996000312094,122.0,0.010682753309385477,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/439577,2,0,28.25036000012915,28.586457500296092,28.25036000012915,28.922555000463035,127.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/439594,1,0,32.69857900068018,32.69857900068018,32.69857900068018,32.69857900068018,119.0,0.0035609177697951593,0.0,33,33,33,33,33,33,33,33,33,33,33
GET,/products/440903,1,0,32.28004199991119,32.28004199991119,32.28004199991119,32.28004199991119,127.0,0.0035609177697951593,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/441543,1,0,31.127647000175784,31.127647000175784,31.127647000175784,31.127647000175784,129.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/441677,1,0,21.10348799942585,21.10348799942585,21.10348799942585,21.10348799942585,118.0,0.0035609177697951593,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/products/441742,1,0,28.387420999933966,28.387420999933966,28.387420999933966,28.387420999933966,127.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/4420,2,0,29,29.791540000132954,28.520906000267132,31.062173999998777,127.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/443454,1,0,27.0790720005607,27.0790720005607,27.0790720005607,27.0790720005607,118.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/444873,1,0,35.475368999868806,35.475368999868806,35.475368999868806,35.475368999868806,127.0,0.0035609177697951593,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/445141,1,0,32.03967199988256,32.03967199988256,32.03967199988256,32.03967199988256,119.0,0.0035609177697951593,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/445290,2,0,28,28.07947849987613,27.977484000075492,28.18147299967677,126.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/446065,1,0,31.76732100018853,31.76732100018853,31.76732100018853,31.76732100018853,124.0,0.0035609177697951593,0.0,32,32,32,32,32,32,32,32,32,32,32
GET,/products/446410,1,0,26.48533500087069,26.48533500087069,26.48533500087069,26.48533500087069,129.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/446664,3,0,33,54.48291799984872,26.06103699963569,104.42595699987578,118.0,0.010682753309385477,0.0,33,33,100,100,100,100,100,100,100,100,100
GET,/products/448167,1,0,26.358351999988372,26.358351999988372,26.358351999988372,26.358351999988372,117.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/448441,2,0,21.121849000337534,22.970327499933774,21.121849000337534,24.818805999530014,127.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/449066,1,0,42.80990000006568,42.80990000006568,42.80990000006568,42.80990000006568,127.0,0.0035609177697951593,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/products/45001,1,0,22.503535999931046,22.503535999931046,22.503535999931046,22.503535999931046,116.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/450357,1,0,22.64318400011689,22.64318400011689,22.64318400011689,22.64318400011689,118.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/450795,1,0,24.03305699954217,24.03305699954217,24.03305699954217,24.03305699954217,118.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/451547,3,0,26,26.5515046667133,23.927833000016108,30.029298000044946,119.0,0.010682753309385477,0.0,26,26,30,30,30,30,30,30,30,30,30
GET,/products/453747,1,0,25.572455999281374,25.572455999281374,25.572455999281374,25.572455999281374,124.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/453811,2,0,28.099187000407255,28.265861500130995,28.099187000407255,28.432535999854736,118.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/454657,1,0,28.194784999868716,28.194784999868716,28.194784999868716,28.194784999868716,124.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/455038,2,0,29.056843999569537,29.26666599978489,29.056843999569537,29.476488000000245,118.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/45561,1,0,19.721878999916953,19.721878999916953,19.721878999916953,19.721878999916953,126.0,0.0035609177697951593,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/products/455819,1,0,35.408358000495355,35.408358000495355,35.408358000495355,35.408358000495355,119.0,0.0035609177697951593,0.0,35,35,35,35,35,35,35,35,35,35,35
GET,/products/456448,1,0,31.386279999424005,31.386279999424005,31.386279999424005,31.386279999424005,123.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/45737,2,0,24,24.393957500706165,23.945458000525832,24.842457000886498,123.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/45748,1,0,26.4338900005896,26.4338900005896,26.4338900005896,26.4338900005896,118.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/45762,1,0,35.879885999747785,35.879885999747785,35.879885999747785,35.879885999747785,117.0,0.0035609177697951593,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/458317,1,0,24.34328499930416,24.34328499930416,24.34328499930416,24.34328499930416,118.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/459173,1,0,23.53207000032853,23.53207000032853,23.53207000032853,23.53207000032853,118.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/463925,1,0,25.278837999394455,25.278837999394455,25.278837999394455,25.278837999394455,119.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/464061,1,0,24.518608000107633,24.518608000107633,24.518608000107633,24.518608000107633,117.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/464179,1,0,23.386566000226594,23.386566000226594,23.386566000226594,23.386566000226594,129.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/464295,2,0,27,27.814770999611937,26.89148399986152,28.738057999362354,129.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/464419,1,0,30.077120999521867,30.077120999521867,30.077120999521867,30.077120999521867,119.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/470768,2,0,24,25.654096999915055,23.576126999614644,27.732067000215466,124.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/472541,2,0,23,23.873160999755783,22.63725299962971,25.109068999881856,129.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/47427,1,0,23.20477800003573,23.20477800003573,23.20477800003573,23.20477800003573,117.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/474352,2,0,26.384342999335786,26.57816799955981,26.384342999335786,26.771992999783834,118.0,0.007121835539590319,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/474376,1,0,29.50994399998308,29.50994399998308,29.50994399998308,29.50994399998308,124.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/474743,1,0,25.960013000258186,25.960013000258186,25.960013000258186,25.960013000258186,126.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/475065,2,0,25,26.197464000233595,24.754815000051167,27.640113000416022,118.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/477073,2,0,28.35728999980347,33.480204999705165,28.35728999980347,38.60311999960686,118.0,0.007121835539590319,0.0,39,39,39,39,39,39,39,39,39,39,39
GET,/products/477626,1,0,28.302628000346886,28.302628000346886,28.302628000346886,28.302628000346886,127.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/479116,2,0,28.862686000138638,28.73963400043067,28.6165820007227,28.862686000138638,126.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/483911,1,0,28.762842000105593,28.762842000105593,28.762842000105593,28.762842000105593,118.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/484619,1,0,27.454877000309352,27.454877000309352,27.454877000309352,27.454877000309352,127.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/485055,1,0,25.45695499975409,25.45695499975409,25.45695499975409,25.45695499975409,117.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/488514,2,0,22.389900999769452,32.16408699972817,22.389900999769452,41.93827299968689,127.0,0.007121835539590319,0.0,42,42,42,42,42,42,42,42,42,42,42
GET,/products/488551,1,0,26.955743999678816,26.955743999678816,26.955743999678816,26.955743999678816,123.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/489128,1,0,35.54265900038445,35.54265900038445,35.54265900038445,35.54265900038445,124.0,0.0035609177697951593,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/49224,2,0,23.02280699950643,24.290774499604595,23.02280699950643,25.55874199970276,123.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/492521,1,0,26.439569000103802,26.439569000103802,26.439569000103802,26.439569000103802,123.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/492650,2,0,26,27.263616499567433,25.93623199936701,28.591000999767857,118.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/493070,1,0,26.331664999815985,26.331664999815985,26.331664999815985,26.331664999815985,119.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/495184,1,0,24.63729200007947,24.63729200007947,24.63729200007947,24.63729200007947,124.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/495601,3,0,30,33.15630133359567,29.253136000079394,40.03740000007383,124.0,0.010682753309385477,0.0,30,30,40,40,40,40,40,40,40,40,40
GET,/products/49635,2,0,28,28.583090499523678,27.85106099963741,29.315119999409944,122.0,0.007121835539590319,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/496836,1,0,24.17411100032041,24.17411100032041,24.17411100032041,24.17411100032041,119.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/49706,1,0,26.384891999441606,26.384891999441606,26.384891999441606,26.384891999441606,117.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/4982,1,0,28.7652139995771,28.7652139995771,28.7652139995771,28.7652139995771,125.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/499077,1,0,28.111647000514495,28.111647000514495,28.111647000514495,28.111647000514495,119.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/504733,1,0,33.625611000388744,33.625611000388744,33.625611000388744,33.625611000388744,127.0,0.0035609177697951593,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/504904,1,0,29.767017999802192,29.767017999802192,29.767017999802192,29.767017999802192,126.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/505123,1,0,25.912892000633292,25.912892000633292,25.912892000633292,25.912892000633292,117.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/505643,1,0,25.794458999371273,25.794458999371273,25.794458999371273,25.794458999371273,129.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/506264,1,0,31.08780200000183,31.08780200000183,31.08780200000183,31.08780200000183,124.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/506556,1,0,20.170296000287635,20.170296000287635,20.170296000287635,20.170296000287635,127.0,0.0035609177697951593,0.0,20,20,20,20,20,20,20,20,20,20,20
GET,/products/509251,1,0,28.74403399982839,28.74403399982839,28.74403399982839,28.74403399982839,129.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/509907,2,0,25,26.323168000089936,24.711807000130648,27.934529000049224,119.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/512316,2,0,24,24.527522499738552,23.8352179994763,25.219827000000805,127.0,0.007121835539590319,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/516066,1,0,23.701742000412196,23.701742000412196,23.701742000412196,23.701742000412196,124.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/518330,2,0,23,28.48192649980774,22.999779999736347,33.964072999879136,129.0,0.007121835539590319,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/519891,1,0,26.736644999800774,26.736644999800774,26.736644999800774,26.736644999800774,119.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/521326,1,0,52.32097699990845,52.32097699990845,52.32097699990845,52.32097699990845,126.0,0.0035609177697951593,0.0,52,52,52,52,52,52,52,52,52,52,52
GET,/products/521384,2,0,24,26.752305000172782,23.602162999850407,29.902447000495158,128.0,0.007121835539590319,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/522095,2,0,22,26.068101999953797,21.809326999573386,30.326877000334207,126.0,0.007121835539590319,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/523824,4,0,22,28.719023250005193,21.517338000194286,44.3977859995357,127.0,0.014243671079180637,0.0,27,27,44,44,44,44,44,44,44,44,44
GET,/products/525937,2,0,21.97906600031274,21.94063000024471,21.902194000176678,21.97906600031274,118.0,0.007121835539590319,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/526037,3,0,24,25.035103333721054,20.904354000776948,29.93079600037163,124.0,0.010682753309385477,0.0,24,24,30,30,30,30,30,30,30,30,30
GET,/products/526521,1,0,27.249393999227323,27.249393999227323,27.249393999227323,27.249393999227323,118.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/528258,1,0,23.28946299985546,23.28946299985546,23.28946299985546,23.28946299985546,127.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/528934,1,0,22.907958999894618,22.907958999894618,22.907958999894618,22.907958999894618,118.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/529090,1,0,31.4646940005332,31.4646940005332,31.4646940005332,31.4646940005332,118.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/529216,1,0,29.78212300058658,29.78212300058658,29.78212300058658,29.78212300058658,118.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/529653,3,0,28,28.352701666638797,27.475842000058037,29.659720999916317,117.0,0.010682753309385477,0.0,28,28,30,30,30,30,30,30,30,30,30
GET,/products/531053,1,0,29.76968900020438,29.76968900020438,29.76968900020438,29.76968900020438,123.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/531436,1,0,26.027009999779693,26.027009999779693,26.027009999779693,26.027009999779693,117.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/531573,1,0,29.11008299997775,29.11008299997775,29.11008299997775,29.11008299997775,127.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/533099,1,0,25.842474000455695,25.842474000455695,25.842474000455695,25.842474000455695,124.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/533244,5,0,31,35.42629199982912,29.641226999956416,54.62258500028838,119.0,0.017804588848975796,0.0,31,32,32,55,55,55,55,55,55,55,55
GET,/products/533264,2,0,29,31.174196999927517,28.835852000156592,33.51254199969844,126.0,0.007121835539590319,0.0,34,34,34,34,34,34,34,34,34,34,34
GET,/products/533379,1,0,29.063052000310563,29.063052000310563,29.063052000310563,29.063052000310563,124.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/533471,1,0,55.5955610007004,55.5955610007004,55.5955610007004,55.5955610007004,127.0,0.0035609177697951593,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/products/534711,1,0,30.863458000567334,30.863458000567334,30.863458000567334,30.863458000567334,129.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/534954,2,0,26,25.919847500063042,25.819262000368326,26.02043299975776,127.0,0.007121835539590319,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/535097,1,0,29.8767919994134,29.8767919994134,29.8767919994134,29.8767919994134,118.0,0.0035609177697951593,0.0,30,30,30,30,30,30,30,30,30,30,30
GET,/products/536809,1,0,28.18818600007944,28.18818600007944,28.18818600007944,28.18818600007944,118.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/53710,1,0,24.76058499996725,24.76058499996725,24.76058499996725,24.76058499996725,126.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/538824,1,0,31.452620999516512,31.452620999516512,31.452620999516512,31.452620999516512,124.0,0.0035609177697951593,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/539493,1,0,23.507541000071797,23.507541000071797,23.507541000071797,23.507541000071797,122.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/53967,1,0,28.343097000288253,28.343097000288253,28.343097000288253,28.343097000288253,125.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/539726,1,0,23.706628000581986,23.706628000581986,23.706628000581986,23.706628000581986,118.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/541756,1,0,36.23528499974782,36.23528499974782,36.23528499974782,36.23528499974782,119.0,0.0035609177697951593,0.0,36,36,36,36,36,36,36,36,36,36,36
GET,/products/542708,1,0,23.176236999461253,23.176236999461253,23.176236999461253,23.176236999461253,126.0,0.0035609177697951593,0.0,23,23,23,23,23,23,23,23,23,23,23
GET,/products/542740,2,0,26.429364000250644,27.259464000053413,26.429364000250644,28.089563999856182,124.0,0.007121835539590319,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/543786,1,0,25.479019000158587,25.479019000158587,25.479019000158587,25.479019000158587,119.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/544258,1,0,26.938326999697892,26.938326999697892,26.938326999697892,26.938326999697892,126.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/544797,1,0,29.35011800036591,29.35011800036591,29.35011800036591,29.35011800036591,127.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/545997,1,0,56.15210699943418,56.15210699943418,56.15210699943418,56.15210699943418,123.0,0.0035609177697951593,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/products/546564,1,0,26.982198000041535,26.982198000041535,26.982198000041535,26.982198000041535,117.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/548065,1,0,25.176465999720676,25.176465999720676,25.176465999720676,25.176465999720676,124.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/548184,1,0,27.826981000544038,27.826981000544038,27.826981000544038,27.826981000544038,128.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/551469,2,0,25.477360999502707,28.038112999638543,25.477360999502707,30.598864999774378,123.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/552490,2,0,25.256359000195516,26.195664499937266,25.256359000195516,27.134969999679015,127.0,0.007121835539590319,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/55254,1,0,27.46331099933741,27.46331099933741,27.46331099933741,27.46331099933741,117.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/552595,4,0,29,29.482065500133103,26.44529600001988,32.657667999956175,118.0,0.014243671079180637,0.0,30,30,33,33,33,33,33,33,33,33,33
GET,/products/552871,1,0,28.04805599953397,28.04805599953397,28.04805599953397,28.04805599953397,118.0,0.0035609177697951593,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/products/553466,1,0,24.214918999859947,24.214918999859947,24.214918999859947,24.214918999859947,123.0,0.0035609177697951593,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/products/554776,4,0,30,35.83540199974777,24.6492419992137,55.76093099989521,127.0,0.014243671079180637,0.0,33,33,56,56,56,56,56,56,56,56,56
GET,/products/5549,1,0,25.10640099990269,25.10640099990269,25.10640099990269,25.10640099990269,123.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/555071,2,0,25.250345000131347,27.988530999664363,25.250345000131347,30.72671699919738,117.0,0.007121835539590319,0.0,31,31,31,31,31,31,31,31,31,31,31
GET,/products/555938,1,0,22.317500000099244,22.317500000099244,22.317500000099244,22.317500000099244,118.0,0.0035609177697951593,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/products/557279,1,0,26.10638399983145,26.10638399983145,26.10638399983145,26.10638399983145,117.0,0.0035609177697951593,0.0,26,26,26,26,26,26,26,26,26,26,26
GET,/products/558525,1,0,26.78855799968005,26.78855799968005,26.78855799968005,26.78855799968005,127.0,0.0035609177697951593,0.0,27,27,27,27,27,27,27,27,27,27,27
GET,/products/558791,3,0,29,27.607212000172392,24.503898000148183,29.23930199995084,127.0,0.010682753309385477,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/558970,1,0,36.8079290001333,36.8079290001333,36.8079290001333,36.8079290001333,127.0,0.0035609177697951593,0.0,37,37,37,37,37,37,37,37,37,37,37
GET,/products/559001,1,0,25.408444999811763,25.408444999811763,25.408444999811763,25.408444999811763,129.0,0.0035609177697951593,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/products/559256,2,0,30,35.30054900011237,29.62980600023002,40.97129199999472,119.0,0.007121835539590319,0.0,41,41,41,41,41,41,41,41,41,41,41
GET,/products/5602,1,0,29.358810000303492,29.358810000303492,29.358810000303492,29.358810000303492,125.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
GET,/products/560720,1,0,38.3649580007841,38.3649580007841,38.3649580007841,38.3649580007841,126.0,0.0035609177697951593,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/products/561363,1,0,49.43873199954396,49.43873199954396,49.43873199954396,49.43873199954396,117.0,0.0035609177697951593,0.0,49,49,49,49,49,49,49,49,49,49,49
GET,/products/562946,1,0,28.575839000041015,28.575839000041015,28.575839000041015,28.575839000041015,119.0,0.0035609177697951593,0.0,29,29,29,29,29,29,29,29,29,29,29
